chrom id pos type region_tag1 region_tag2 cs_index susie_pip mu2
1 CDK11A 1703754 gene 1 1 0 0.270439553937224 24.5317104260608
1 ATAD3B 1576604 gene 1 1 0 0.0769647597021043 11.6412434421275
1 CCNL2 1576604 gene 1 1 0 0.0769647597021043 11.6412434421275
1 ATAD3C 1443620 gene 1 1 0 0.0556228445792055 8.72031802681195
1 TPRG1L 3574543 gene 1 2 0 0.0251994912797331 6.80827083795206
1 ARHGEF16 3238057 gene 1 2 0 0.0213176382168695 5.27415744199796
1 C1orf174 3902307 gene 1 3 0 0.228439665152163 20.2051949849521
1 CEP104 3789169 gene 1 3 0 0.044514007914963 4.55866244019244
1 DFFB 4099621 gene 1 3 0 0.0829534299291488 10.3741689201935
1 AJAP1 4915505 gene 1 4 0 0.0226605986500371 7.26924507238043
1 ACOT7 6236938 gene 1 5 0 0.212565457507548 19.300410362591
1 KLHL21 6575636 gene 1 5 0 0.0561302560577531 10.7227084157216
1 PARK7 8140990 gene 1 6 0 0.035299547742432 5.89806944644039
1 ERRFI1 7863963 gene 1 6 0 0.0309909784294294 5.04468782333326
1 GPR157 8964262 gene 1 6 0 0.0451270159902921 8.34809814279618
1 ENO1 9033873 gene 1 6 0 0.0333479404971346 5.59698226500984
1 UTS2 7868292 gene 1 6 0 0.0422082830328415 7.83616335129562
1 TNFRSF9 7868292 gene 1 6 0 0.0422082830328415 7.83616335129562
1 CAMTA1 7390419 gene 1 6 0 0.0493852409134669 9.03747913012532
1 LZIC 9926949 gene 1 7 0 0.0645115110568 4.60018827165055
1 CENPS 10592488 gene 1 7 0 0.0889770556415808 7.62288184033142
1 PGD 10208794 gene 1 7 0 0.111988025470165 9.80847435749265
1 CASZ1 10588758 gene 1 7 0 0.11187142808757 9.79851031706811
1 SLC25A33 9307650 gene 1 7 0 0.0656290192175291 4.76086030128595
1 UBE4B 10173698 gene 1 7 0 0.065088752425132 4.68352251193714
1 FBXO6 11687811 gene 1 8 0 0.041773208035101 6.42011046022916
1 EXOSC10 10935111 gene 1 8 0 0.038383466883018 5.50668222583806
1 DISP3 11480592 gene 1 8 0 0.786940508181212 20.188109966594
