chrom id pos type region_tag1 region_tag2 cs_index susie_pip mu2
1 ATAD3B 1576604 gene 1 1 0 0.11625352058919 11.8980395501656
1 ACAP3 1472983 gene 1 1 0 0.0594233407622768 5.88965395902733
1 MEGF6 3483730 gene 1 2 0 0.0279519334208094 4.66270163800118
1 CEP104 3865266 gene 1 3 0 0.175093682896041 14.4190183693502
1 C1orf174 3891798 gene 1 3 0 0.271119177964744 18.792109281794
1 RERE 8416565 gene 1 6 0 0.0446714491596638 7.03583911824252
1 PER3 7659126 gene 1 6 0 0.045158292711432 4.97923939464053
1 UTS2 7868292 gene 1 6 0 0.0608050977051563 7.79961691954221
1 C1orf127 10755645 gene 1 8 0 0.0603142610727808 5.66831827910387
1 FBXO2 11695990 gene 1 8 0 0.0661855489576025 6.52441961632076
1 CLCN6 11798900 gene 1 9 0 0.100646274231761 9.60688116984552
1 MTHFR 11790308 gene 1 9 0 0.216944292606001 16.9431936955112
1 KIAA2013 12052663 gene 1 9 0 0.131483296412952 12.1486638005213
1 FHAD1 15248505 gene 1 11 0 0.0652949662578922 10.952408852568
1 CASP9 15494112 gene 1 11 0 0.0475588673408921 8.02282592136304
1 CELA2B 15494112 gene 1 11 0 0.0475588673408921 8.02282592136304
1 FBXO42 16402442 gene 1 11 0 0.0347680166346344 5.14579959876421
1 SPEN 16168506 gene 1 11 0 0.0549469008108082 9.35478006789689
1 ECE1 21262110 gene 1 14 0 0.139960076528936 13.6845873383917
1 PINK1 20702154 gene 1 14 0 0.0676867698981004 6.83857291008133
1 KIF17 20717297 gene 1 14 0 0.378717096671255 23.771299638978
1 NBPF3 21450933 gene 1 15 0 0.068225078675928 5.56554825942405
1 IFNLR1 24192153 gene 1 17 0 0.0733644648877433 6.51566162083956
1 STMN1 26006534 gene 1 18 0 0.0725672786682274 5.54167000859832
1 DCDC2B 32264101 gene 1 21 0 0.0512424172159014 4.70112773202458
1 TMEM35B 35210163 gene 1 22 0 0.139036816540321 22.6397677776806
1 CDCA8 37772383 gene 1 23 0 0.129650879106451 12.7625150325686
1 BMP8A 39607957 gene 1 24 0 0.29482103235202 22.136989863731
1 SVBP 42830524 gene 1 26 0 0.079628465275588 6.97572820298549
1 TMEM269 42768930 gene 1 26 0 0.228014087866516 17.0904318587267
1 ST3GAL3 43721141 gene 1 27 0 0.0875736381376153 24.0010059018106
1 PIK3R3 46203604 gene 1 28 0 0.095075722941028 4.64182293370689
1 MKNK1 46622296 gene 1 29 0 0.0806174409647524 7.47590469070097
1 SPATA6 48091149 gene 1 30 0 0.0677076141962065 4.51941711500257
1 ECHDC2 52939641 gene 1 33 0 0.125768209136854 14.0256290183505
1 ACOT11 54769038 gene 1 34 0 0.051122805130993 8.87525410680313
1 PRKAA2 56673398 gene 1 36 0 0.0397761595398587 5.27044115342354
1 JUN 58907965 gene 1 37 0 0.0999594614512823 8.72186666858258
1 PATJ 61893999 gene 1 39 0 0.0567145817558066 5.14559089841952
1 ITGB3BP 63390980 gene 1 40 0 0.0822485053640992 8.30227001344893
1 LEPR 65413569 gene 1 41 0 0.031883916365008 4.86629592666671
1 LEPROT 65413569 gene 1 41 0 0.031883916365008 4.86629592666671
1 PDE4B 65608131 gene 1 41 0 0.0368389311506926 7.15167245554242
1 JAK1 65135516 gene 1 41 0 0.0330740709850735 5.09285246513687
1 LRRC40 70139284 gene 1 44 0 0.0698472364548293 7.72359999789894
1 LRRC7 70028686 gene 1 44 0 0.0626331878664027 7.37702261855283
1 NEGR1 72347446 gene 1 46 0 0.0555614385519675 13.1577296674449
1 FPGT 74024775 gene 1 47 0 0.0824216330244462 12.8045412714619
1 SLC44A5 75473113 gene 1 47 0 0.0552282638731963 9.08474062351502
1 ACADM 75540257 gene 1 47 0 0.0336013013458979 4.51598119836945
1 ST6GALNAC3 76637177 gene 1 48 0 0.0328609949555175 4.82613390489181
1 HFM1 91224622 gene 1 55 0 0.0382443858939872 7.70946128389747
1 CDC7 91502721 gene 1 56 0 0.0795567643872204 7.60379312196909
1 CDC14A 100364923 gene 1 62 0 0.0897893601804604 8.02146219529099
1 OLFM3 101959722 gene 1 63 0 0.0796355466019547 6.59261237438305
1 SLC25A24 108194680 gene 1 67 0 0.38079396227672 25.3701942751273
1 AMIGO1 109289405 gene 1 67 0 0.0444054022493218 4.95404640152286
1 WNT2B 112409197 gene 1 69 0 0.124920013908039 16.9292138462377
1 RAP1A 111684441 gene 1 69 0 0.126416911271271 17.0428550343971
1 PHTF1 113642968 gene 1 70 0 0.122707226345475 12.1722691059625
1 S100A10 151967380 gene 1 74 0 0.147277847609083 8.96867023633017
1 MEX3A 155833414 gene 1 76 0 0.0392162029666528 6.07637209574221
1 PMF1 156368727 gene 1 77 0 0.0650590411718389 5.40588837743471
1 KIRREL1 158008158 gene 1 77 0 0.0647011288239026 5.35470300834905
1 BCAN 156631109 gene 1 77 0 0.162068934781678 14.0350339980825
1 VANGL2 160175105 gene 1 79 0 0.0353207290594341 6.44896970523979
1 F11R 160974049 gene 1 79 0 0.0361766000190357 6.67524413941566
1 NDUFS2 161312086 gene 1 79 0 0.0406509262480291 7.70019894618432
1 PEX19 160406164 gene 1 79 0 0.205362897587437 24.059245508027
1 DUSP12 161709854 gene 1 79 0 0.0456882207953945 8.78311063119574
1 HSD17B7 162742614 gene 1 80 0 0.0204610917654362 4.58329978505117
1 MGST3 165630412 gene 1 81 0 0.281767161864076 20.6642512813811
1 ALDH9A1 165695645 gene 1 81 0 0.0876464085823832 9.29274095797924
1 KIFAP3 169788227 gene 1 83 0 0.0882324589259089 7.49619917376141
1 BLZF1 169159564 gene 1 83 0 0.0792783801922333 6.49506230045396
1 VAMP4 171680796 gene 1 84 0 0.0565758889645615 8.43087176211331
1 TDRD5 179593605 gene 1 89 0 0.0281083576011761 4.59679146856901
1 RNASEL 182590629 gene 1 90 0 0.0562920501581201 5.92881248621975
1 LAMC2 183149303 gene 1 91 0 0.0453074799056077 5.93386075381069
1 PDC 186660843 gene 1 92 0 0.065531515301433 8.1923093907348
1 RNF2 185218404 gene 1 92 0 0.0843230311356741 10.4827953136066
1 UCHL5 192821842 gene 1 96 0 0.0346374685795828 5.75140127320463
1 UBE2T 202216668 gene 1 102 0 0.0595695382809259 4.52838234338631
1 TMEM183A 203201609 gene 1 102 0 0.241823972704593 17.9337415222529
1 PPFIA4 203018878 gene 1 102 0 0.0878378723053106 8.14427110812867
1 TMCC2 205080272 gene 1 104 0 0.0706343326818318 9.25827859250158
1 TMEM81 205239462 gene 1 104 0 0.0424228547698794 4.54701183080601
1 PM20D1 205798757 gene 1 104 0 0.248805038458333 21.3689150766948
1 KCNH1 210908061 gene 1 107 0 0.0462419667791414 7.113342426032
1 RRP15 218342968 gene 1 110 0 0.0292886130310743 4.53685512269704
1 STUM 226522172 gene 1 115 0 0.0579559211887636 6.86468481766567
1 SRP9 225784949 gene 1 115 0 0.0459951182433033 4.75389956514987
1 COQ8A 226764614 gene 1 116 0 0.0678908773518149 8.40348416076586
1 RNF187 228738331 gene 1 116 0 0.0889056649890873 10.9200238019134
1 TSNAX 231420649 gene 1 118 0 0.0685782937003545 7.05782041981243
1 TTC13 231026783 gene 1 118 0 0.064216246575446 6.44745209898608
1 EGLN1 231539073 gene 1 118 0 0.0527296203174179 4.624132277572
1 NTPCR 232705849 gene 1 119 0 0.0562691613508848 5.64697719021031
1 B3GALNT2 235558528 gene 1 121 0 0.19423600484528 16.23126590048
1 HEATR1 236749715 gene 1 122 0 0.0504206023780898 4.55518650062593
1 GPR137B 236145243 gene 1 122 0 0.0609467638879746 6.30734117838631
1 EFCAB2 245052823 gene 1 129 0 0.0463826262830827 4.7832526581226
1 COX20 244826458 gene 1 129 0 0.0876516205721885 10.6484266056284
1 ZNF124 247123343 gene 1 130 0 0.0312022802351356 4.61566434054786
1 ZNF670 247020307 gene 1 130 0 0.031180176943463 4.60918254235644
1 OR2M3 247950134 gene 1 131 0 0.0463345216266201 4.65067344214647
1 OR2L3 247937246 gene 1 131 0 0.0538267383742812 6.03251541806384
1 OR2L2 247965627 gene 1 131 0 0.0601504160342279 7.05964183543218
1 OR2L13 247965627 gene 1 131 0 0.0601504160342279 7.05964183543219
1 OR2L5 247965627 gene 1 131 0 0.0601504160342279 7.05964183543218
2 TRAPPC12 3381054 gene 2 2 0 0.030958634421142 7.22154550381567
2 EIPR1 3277571 gene 2 2 0 0.0415203073842231 9.8558439445957
2 ALLC 3577209 gene 2 2 0 0.023997763183693 5.19498056362234
2 RNF144A 6996242 gene 2 5 0 0.0630700542163334 6.88867458923956
2 ADAM17 9555777 gene 2 6 0 0.0358588701176967 4.82942868263426
2 TAF1B 9843557 gene 2 6 0 0.0457231231830142 7.06100779860539
2 LPIN1 11797032 gene 2 7 0 0.063969730971928 12.1867263726839
2 SLC66A3 11422974 gene 2 7 0 0.0284337671951146 4.73050796636039
2 LRATD1 14616225 gene 2 9 0 0.0308883558362169 4.64770012319874
2 FAM228B 24090817 gene 2 14 0 0.0549009210493002 6.03768734065427
2 FAM228A 24409055 gene 2 14 0 0.207509304314495 18.6642756155374
2 NCOA1 24834394 gene 2 15 0 0.0526630564088857 5.85164615154576
2 KIF3C 25753328 gene 2 15 0 0.0714210961396911 8.67461485087319
2 CENPA 26691919 gene 2 16 0 0.245746275013523 19.8043526609482
2 ALK 29818800 gene 2 18 0 0.0544211676862469 4.61670469901672
2 LCLAT1 30441245 gene 2 19 0 0.114355090380248 7.80482818598441
2 GALNT14 31314927 gene 2 19 0 0.0806488219778978 4.51889196387646
2 LBH 30338362 gene 2 19 0 0.157027433267548 10.8419593419933
2 CDC42EP3 37754330 gene 2 23 0 0.0504163023127695 12.8951953726159
2 QPCT 37329123 gene 2 23 0 0.0355576125716171 12.0892001722409
2 HEATR5B 37204130 gene 2 23 0 0.0213067008341533 6.97524697563036
2 ATL2 38107984 gene 2 24 0 0.0679719212670974 5.24317149754214
2 THUMPD2 39727492 gene 2 25 0 0.247587321802917 20.0739244225144
