chrom id pos type region_tag1 region_tag2 cs_index susie_pip mu2
1 GNB1 1774506 gene 1 1 0 0.0618972094831807 9.16871399275386
1 CDK11A 1703754 gene 1 1 0 0.296976207736416 24.1040415636111
1 ATAD3B 1576604 gene 1 1 0 0.0918743529748074 11.8315911380571
1 HES4 1026830 gene 1 1 0 0.0429284419227967 4.87592390972492
1 ATAD3C 1523187 gene 1 1 0 0.121809149279877 14.5797833632457
1 AJAP1 4480735 gene 1 4 0 0.0192995546660808 4.61594743797814
1 UTS2 7854300 gene 1 6 0 0.0727025074329162 12.2782439923477
1 CAMTA1 7388196 gene 1 6 0 0.0693561593833518 10.9316865897991
1 SPSB1 9302282 gene 1 6 0 0.0958977895173645 14.1443411911774
1 AGTRAP 11809464 gene 1 9 0 0.0791407733670774 9.71323458003305
1 DDI2 15372831 gene 1 11 0 0.0892310643351233 15.827663195003
1 CASP9 15487691 gene 1 11 0 0.0489836907980054 10.1407145121551
1 SPEN 15597085 gene 1 11 0 0.0491098266816433 10.164904125307
1 MFAP2 16979325 gene 1 12 0 0.0467017033029777 4.62756308234855
1 MICOS10 19736072 gene 1 13 0 0.0386710993330295 5.30557785466801
1 ALDH4A1 18807766 gene 1 13 0 0.0387822467708021 5.33246359583326
1 KIF17 20434845 gene 1 14 0 0.0441526310282676 4.62731956245944
1 VWA5B1 20290926 gene 1 14 0 0.247787323098131 21.3850708418389
1 FAM43B 20695909 gene 1 14 0 0.0561686343195739 6.89279332197865
1 ECE1 21265899 gene 1 14 0 0.0792687258546154 10.1591631100014
1 EIF4G3 21400194 gene 1 14 0 0.0480861775809884 5.42924298237068
1 NBPF3 21440170 gene 1 15 0 0.0462640474427918 4.61684546780067
1 CDC42 22115678 gene 1 15 0 0.292683262029937 22.6793869289808
1 USP48 21694074 gene 1 15 0 0.239894038419016 20.5993729962704
1 ASAP3 23274086 gene 1 16 0 0.0778060428061953 9.81447153736725
1 RHCE 25185545 gene 1 17 0 0.101671279809657 11.6363277969087
1 STMN1 25723347 gene 1 18 0 0.196534615240859 17.1285669590077
1 DHDDS 26536027 gene 1 18 0 0.0645773902724506 6.32193346424735
1 ZNF593 26200063 gene 1 18 0 0.0950724864040032 10.0082669487369
1 PHACTR4 28370794 gene 1 19 0 0.0874389248612475 22.2680577333316
1 XKR8 28133460 gene 1 19 0 0.0217796007848038 6.66245846474198
1 RPA2 27914572 gene 1 19 0 0.0219265203956304 6.7453824177913
1 EYA3 27881376 gene 1 19 0 0.0348360246764997 10.5577936589541
1 SDC3 30872938 gene 1 20 0 0.0825661388756378 19.5844595109204
1 A3GALT2 33324895 gene 1 21 0 0.0585603313400554 8.19143979745388
1 PHC2 33368815 gene 1 21 0 0.060788856503167 8.54443917256018
1 ZBTB8OS 32365942 gene 1 21 0 0.0402790136490039 4.67077551954523
1 S100PBP 32851624 gene 1 21 0 0.0403094988935528 4.67786732112764
1 LSM10 36409805 gene 1 22 0 0.0429465120262021 10.8978231843563
1 ZMYM1 34862674 gene 1 22 0 0.0658089232709586 15.7226555595078
1 MANEAL 37812907 gene 1 23 0 0.354858797031574 25.147925594631
1 DNALI1 37536467 gene 1 23 0 0.11566575390194 13.7167858657432
1 GNL2 37763125 gene 1 23 0 0.0453976060505909 4.81615678832815
1 MYCBP 38629463 gene 1 24 0 0.066311140921717 10.8065554326672
1 BMP8A 39487150 gene 1 24 0 0.0493687060849367 8.0864600191543
1 AKIRIN1 38993024 gene 1 24 0 0.0467981689609678 7.50444167227168
1 NDUFS5 39069275 gene 1 24 0 0.0895597295865876 13.4586862089929
1 SMAP2 40283083 gene 1 25 0 0.0168988674551509 5.43054148241075
1 CTPS1 40824563 gene 1 25 0 0.0171754337653036 5.4436304870916
1 NFYC 40559330 gene 1 25 0 0.0683974233747196 17.4434697762217
1 YBX1 42899423 gene 1 26 0 0.188714562610576 17.5404078471301
1 FOXJ3 42165929 gene 1 26 0 0.0655347041723888 7.23671885390738
1 HYI 43393266 gene 1 27 0 0.0622862222332876 19.1534831387239
1 ST3GAL3 43778996 gene 1 27 0 0.0648763049779308 21.7059043749624
1 FAAH 46341287 gene 1 28 0 0.0864285674380739 6.57628593341733
1 EIF2B3 44937989 gene 1 28 0 0.0924574010537457 7.22197679893095
1 NSUN4 46398478 gene 1 28 0 0.0739348804039383 5.08744105411082
1 ZSWIM5 45041292 gene 1 28 0 0.0727928930483341 4.93945218427465
1 RNF220 44613854 gene 1 28 0 0.212273124252749 15.3897747947193
1 LRRC41 46459922 gene 1 29 0 0.0497500708675146 4.78824147491006
1 EFCAB14 46722236 gene 1 29 0 0.0872530975577415 10.1145771471065
1 SPATA6 48141206 gene 1 30 0 0.0578164387031837 4.95266355878728
1 SLC5A9 48243325 gene 1 30 0 0.128987088432713 12.6352743158239
1 CDKN2C 50883199 gene 1 32 0 0.0604339437910193 11.730437505203
1 TTC39A 51096344 gene 1 32 0 0.0403215815857997 6.33655007165162
1 GPX7 52484328 gene 1 33 0 0.0773098308631843 11.5057476088212
1 SCP2 52879304 gene 1 33 0 0.0685928818336319 10.3685509157853
1 MRPL37 54287734 gene 1 34 0 0.0263756833342482 4.63993965901291
1 PRKAA2 56800494 gene 1 36 0 0.052028363920918 9.33567418499013
1 JUN 58743744 gene 1 37 0 0.059696826354985 5.4669901697509
1 MYSM1 58659647 gene 1 37 0 0.187579729215535 16.5480143379626
1 FGGY 59123727 gene 1 37 0 0.0546166289223028 4.62730449748471
1 ATG4C 62798112 gene 1 39 0 0.0490605551530533 5.78362933162243
1 PATJ 62069182 gene 1 39 0 0.0515983991445753 6.28487703274546
1 ITGB3BP 63480593 gene 1 40 0 0.061104070667627 7.54735686703952
1 CACHD1 64547903 gene 1 40 0 0.048904932890304 5.44694151210734
1 LEPROT 65413569 gene 1 41 0 0.0256941131996831 5.01104647088619
1 JAK1 64950268 gene 1 41 0 0.238397237316076 25.0840977978301
1 LEPR 65442209 gene 1 41 0 0.0421353538651431 9.6481567630248
1 GADD45A 67624310 gene 1 42 0 0.0554231351901735 5.96544335019067
1 DIRAS3 67932282 gene 1 42 0 0.0562918137924086 6.11219136372264
1 SGIP1 66548908 gene 1 42 0 0.0480538553565988 4.62159459685227
1 SRSF11 69984075 gene 1 44 0 0.0453577130513364 5.20045109670024
1 LRRC7 69576348 gene 1 44 0 0.0523054846739903 6.50108001872239
1 ZRANB2 71232591 gene 1 46 0 0.0186126255355782 4.92546908511481
1 TNNI3K 74019139 gene 1 47 0 0.0426025551381368 8.54237538497681
1 TYW3 74782782 gene 1 47 0 0.0294430712990357 5.08593414195096
1 LRRIQ3 73869736 gene 1 47 0 0.0349103614659889 6.67709935077637
1 AK5 77286218 gene 1 48 0 0.0293369414472379 5.69113246028247
1 C1orf52 85264892 gene 1 52 0 0.287813785795749 25.2505298913531
1 ZNHIT6 85796922 gene 1 52 0 0.0694792806459215 11.2023111030072
1 SYDE2 85234913 gene 1 52 0 0.0625972555074843 10.2138391254044
1 ODF2L 86312919 gene 1 53 0 0.0441523362835397 4.82662049947505
1 PKN2 88681076 gene 1 54 0 0.0682353005299244 8.65737282271318
1 LRRC8B 89540507 gene 1 54 0 0.0720617208861418 9.17540998556095
1 GBP1 89056829 gene 1 54 0 0.0464130359047039 5.01971478878092
1 HFM1 91207328 gene 1 55 0 0.0242954980001708 5.44821703522353
1 CDC7 91502721 gene 1 56 0 0.0656094613037969 7.88936731924233
1 DIPK1A 92999212 gene 1 56 0 0.0544074552736064 6.85005192889122
1 TLCD4 95201695 gene 1 58 0 0.0369347532130609 8.49368719895472
1 SLC44A3 94734701 gene 1 58 0 0.0276389193686094 4.71997270107767
1 CNN3 94912847 gene 1 58 0 0.217320776407092 22.4325966543021
1 DPYD 97911593 gene 1 60 0 0.0183046180790596 43.0534370436653
1 CDC14A 100347352 gene 1 61 0 0.0720528101310744 5.9785546742846
1 LRRC39 100072008 gene 1 61 0 0.0637493604851918 4.81724036309083
1 AGL 100131373 gene 1 61 0 0.0806301403247371 7.04928943419873
1 RTCA 100414772 gene 1 62 0 0.0505900785327815 4.74443856643055
1 OLFM3 102099690 gene 1 63 0 0.100248416748152 10.9874268696235
1 COL11A1 103147798 gene 1 64 0 0.0682807546496429 5.30330144636846
1 NTNG1 107426302 gene 1 66 0 0.0789237090619769 12.0614184377763
