chrom id pos type region_tag1 region_tag2 cs_index susie_pip mu2
1 MRPL20 1186277 gene 1 1 0 0.0246936517614241 4.79873851118099
1 ATAD3B 1576604 gene 1 1 0 0.0588519395092811 12.5759988310701
1 ARHGEF16 3347626 gene 1 2 0 0.0271960732027323 11.1030655522926
1 C1orf174 3873098 gene 1 3 0 0.051933780315724 9.67644136343998
1 CEP104 3827431 gene 1 3 0 0.0904769705500443 14.876303450456
1 AJAP1 4708646 gene 1 4 0 0.0294930736969962 13.5361675237638
1 ENO1 8976555 gene 1 6 0 0.0246762231947769 5.73102084490839
1 TMEM201 9595737 gene 1 7 0 0.051863132693818 6.80929413404296
1 MASP2 11201872 gene 1 8 0 0.0292455357916726 6.19861157214214
1 CLCN6 11934068 gene 1 9 0 0.0417049308961889 8.40487429324312
1 FBXO44 11865897 gene 1 9 0 0.0275206814604647 4.5698324063415
1 KAZN 14769726 gene 1 11 0 0.0388028061168167 12.6768497476947
1 FHAD1 15248505 gene 1 11 0 0.0334080860072061 11.2946132099818
1 CROCC 17183450 gene 1 12 0 0.0337478443739984 6.58925628825505
1 KIF17 20653087 gene 1 14 0 0.0483670688957784 9.93180723552753
1 MUL1 20282621 gene 1 14 0 0.034696776291502 6.85792105598868
1 VWA5B1 20291682 gene 1 14 0 0.0298473717764128 5.46998497546555
1 CAMK2N1 20556929 gene 1 14 0 0.0380148536585063 7.70141262014502
1 NBPF3 21449341 gene 1 15 0 0.037008811521075 6.71352112760878
1 HMGCL 23649428 gene 1 17 0 0.0326685971558934 5.95536019028624
1 RPL11 23618220 gene 1 17 0 0.0283103221383689 4.63624317720902
1 RCAN3 24481957 gene 1 17 0 0.0315571569569287 5.63626720125984
1 CNKSR1 26197016 gene 1 18 0 0.0377994626062721 6.09800018478993
1 ZNF593 26201318 gene 1 18 0 0.0319649999164736 4.55068461485884
1 CEP85 26207641 gene 1 18 0 0.0346341557235532 5.29037974124634
1 RCC1 28312348 gene 1 19 0 0.0189977786425731 9.27413765841756
1 COL16A1 31881719 gene 1 20 0 0.0228659144718187 12.466634598676
1 TRIM62 33132187 gene 1 21 0 0.0260525614154343 5.46152529317346
1 A3GALT2 33324895 gene 1 21 0 0.0348585676958357 8.14383089337537
1 TMEM39B 31979307 gene 1 21 0 0.024646927283595 4.95163996250401
1 ZBTB8A 32644526 gene 1 21 0 0.0236178298392271 4.55974838097826
1 INPP5B 37794831 gene 1 23 0 0.116215853586449 18.6254143440433
1 MANEAL 37794831 gene 1 23 0 0.116215853586449 18.6254143440433
1 DNALI1 37536467 gene 1 23 0 0.073191930504369 14.2492024762625
1 RRAGC 38588885 gene 1 24 0 0.0222171129810498 5.26685535066093
1 NDUFS5 39002352 gene 1 24 0 0.0206421662897308 4.58663889996896
1 BMP8A 39504797 gene 1 24 0 0.0214148337508133 4.91385027513492
1 BMP8B 39722049 gene 1 24 0 0.0220839203002472 5.16965211943945
1 TRIT1 39828425 gene 1 25 0 0.0622299636492434 21.7436187773795
1 SVBP 42828768 gene 1 26 0 0.0573118652103253 10.8744581916672
1 SLC2A1 42880399 gene 1 26 0 0.0297630950367997 4.62151249174291
1 HYI 43393266 gene 1 27 0 0.0355337160379549 18.691148005959
1 SZT2 43413041 gene 1 27 0 0.0353686513108491 18.4532324111282
1 ZSWIM5 45058541 gene 1 28 0 0.0451925561017941 4.75967019575129
