chrom id pos type region_tag1 region_tag2 cs_index susie_pip mu2
1 ATAD3B 1576604 gene 1 1 0 0.0501290345696086 13.1351082112821
1 NOC2L 959193 gene 1 1 0 0.0418603662662299 11.6671490840697
1 ISG15 995543 gene 1 1 0 0.0211774275633505 5.23457112564555
1 HES4 995153 gene 1 1 0 0.0235783873422598 6.26161521881455
1 SKI 2426371 gene 1 2 0 0.012897647865482 6.19454101489841
1 PRKCZ 2426371 gene 1 2 0 0.012897647865482 6.19454101489841
1 NADK 2019112 gene 1 2 0 0.0113504209288551 5.17907384930653
1 CEP104 3826755 gene 1 3 0 0.0740514844989233 15.4291614901304
1 TNFRSF25 6438908 gene 1 5 0 0.0251377207885446 5.60788855748287
1 THAP3 6504081 gene 1 5 0 0.024852562371222 6.89119164992474
1 VAMP3 7776599 gene 1 6 0 0.0218011901973956 7.35365783703207
1 ERRFI1 7876212 gene 1 6 0 0.0417247550211716 13.1747252950593
1 UTS2 7868292 gene 1 6 0 0.0234650135363271 7.89910395818795
1 TNFRSF9 7868292 gene 1 6 0 0.0234650135363271 7.89910395818795
1 PER3 7868292 gene 1 6 0 0.0234650135363271 7.89910395818795
1 CLSTN1 9739438 gene 1 7 0 0.0341421886823217 4.6863273600011
1 UBE4B 10191310 gene 1 7 0 0.0370343602070132 5.45507484187376
1 PGD 10219250 gene 1 7 0 0.0386249068476061 5.85298410293434
1 DISP3 11480592 gene 1 8 0 0.684077711393969 22.8223918612398
1 FBXO44 11589411 gene 1 8 0 0.0199010078069447 4.97472214507858
1 MTHFR 11790308 gene 1 9 0 0.111860842295308 20.1187328753455
1 NPPB 11856038 gene 1 9 0 0.0346385545865413 8.96686223986458
1 PRDM2 14013785 gene 1 10 0 0.0210986296735047 4.6817593734147
1 KAZN 13834169 gene 1 10 0 0.0275217133395143 7.18253044567897
1 CROCC 16517327 gene 1 11 0 0.0218988445343874 9.59635387762111
1 NECAP2 16418420 gene 1 11 0 0.012957531055151 4.67299524131351
1 FHAD1 15248505 gene 1 11 0 0.0276409876661059 11.7879898977775
1 CASP9 15494112 gene 1 11 0 0.0199365411141748 8.71415414579298
1 FBXO42 16242118 gene 1 11 0 0.0340199758188116 13.7471483830413
1 CELA2B 15563534 gene 1 11 0 0.0130197300364865 4.71785118622508
1 ARHGEF10L 17582789 gene 1 12 0 0.0640280285657147 14.7973813132405
1 ECE1 21262110 gene 1 14 0 0.0673327936121934 15.4720836351239
1 KIF17 20717297 gene 1 14 0 0.250174593058745 28.4822356900623
1 VWA5B1 20278658 gene 1 14 0 0.041952533246957 10.9648300190553
1 DDOST 20402023 gene 1 14 0 0.0217434600732099 4.76363137211573
1 CDC42 22135638 gene 1 15 0 0.0274888821397574 6.37388061806349
1 NBPF3 21440283 gene 1 15 0 0.0260953832590038 5.88383925020224
1 WNT4 22165350 gene 1 15 0 0.119680693876043 20.4461567333619
1 ZBTB40 22748668 gene 1 15 0 0.0529354712177662 12.5777628502726
1 ASAP3 23469511 gene 1 16 0 0.0298257146265892 7.85510213033199
1 FUCA1 23902923 gene 1 17 0 0.0298272424477731 7.06634628793798
1 ID3 23619953 gene 1 17 0 0.0368238401493979 9.05659154595045
1 ZNF593 26197016 gene 1 18 0 0.030923324342199 6.27424630763437
1 CRYBG2 26576921 gene 1 18 0 0.0479407795715252 10.4252026498007
1 RHCE 25523451 gene 1 18 0 0.0263335164746431 4.75966717485199
1 CEP85 26207641 gene 1 18 0 0.028328746151386 5.44778035277935
1 RPA2 27914572 gene 1 19 0 0.0106097617496977 6.90761635339784
1 EPB41 28881067 gene 1 19 0 0.0307047585082108 18.3348032345277
1 ATP5IF1 28190868 gene 1 19 0 0.0352437153697194 18.5455581617297
1 PHACTR4 28543930 gene 1 19 0 0.0139525315673611 11.5829877999214
1 SERINC2 31235010 gene 1 20 0 0.00788663119546418 4.69616197759472
1 CSMD2 34185901 gene 1 21 0 0.0692841380859067 16.9021272427185
